4, via a crafted HTML page.
4, via a crafted HTML page.
4, via unspecified vectors.
3, via physical access.
4, via a crafted HTML page.
5,create and write to
4, via a crafted HTML page.
2, via specific UI interactions.
4, via local access.
4, via local access.
2, via specific UI interactions.
4, via local access.
2," by placing it in the To: field. This affects rendering that occurs upon a click in the """"number of recipients"""" field. NOTE: the vendor's position is that """"no real impact is demonstrated."""""
2, via specific UI interactions.
4, via a crafted HTML page.
4, via a crafted HTML page.
2, via sending specially crafted mail messages.
4, via a hardcoded password.
4, via a crafted HTML page.
2, via specific UI interactions.
4, via a crafted HTML page.
0, by uploading an executable file
4, via a crafted HTML page.
4, via a crafted Chrome Extension.
2, via specific UI interactions.
4, via a crafted payload injected into the display fields.
4, via a malicious file .
4, via a crafted HTML page.
1, via specific UI interactions.
4, via injection of a crafted payload.
1, via specific UI interactions.
4, via a crafted file.
2, via specific UI interactions.
4, via a crafted PDF file.
4," via a crafted payload injected into the """"special"""" field."
1, via spoofed CAN messages.
4, via a crafted string written to the file application/config/config.php.
1, via crafted HTTP requests.
1, via crafted HTTP requests.
1, via crafted HTTP requests.
4, via a crafted Irz file.
4, via a crafted payload injected into the user name field.
4, via a side-channel analysis.
4, uses poi-scratchpad to parse TNEF files and the application allows untrusted users to supply them
0,use a specially crafted file to
4, via local access.
4, via local access.
5, via adjacent access.
4, via local access.
4, via local access.
4, via a LAN interface.
4, via network access.
4, via adjacent access.
0, by uploading an executable file
5, via a crafted payload injected into the button name text box.
0, by copying the APK to /data/app
2, via the app/service.php URI.
4, via a crafted GET request.
4, via uploading a crafted PHP file.
4, via a crafted payload injected into the User Profile Name text fields.
1, via crafted HTTP headers.
2, via the Attachment Upload function.
4, via a crafted HTML file.
5, via a crafted PHP file uploaded through the Upload Image function.
4, via HTTP.
4, via a gateway call into Teams.
2, via One Touch Join.
3, by creating a symlink in place of where the installer writes its log file. Starting from version 4.6.0
4, via local access.
0,upload an arbitrary file which could lead to
1, by redirecting users to attacker-controlled web sites via the returnUrl parameter
4, use of the software suite.
1, via crafted frame lengths from a device.
3, by inserting a vulnerable php code because the themes can be modified by an administrator.
4, via a crafted request.
4, via a crafted request.
4, via a crafted request.
4, via a crafted request.
4, via a crafted request.
4, via a crafted request.
4, via a crafted PHP file.
4, via a crafted payload injected into the Post Title text field.
4, via a crafted payload injected into the Comments text field.
4, via a crafted PHP file.
1,use the feedback function to
4, via a crafted PHP file.
4, via a crafted PHP file.
2, via the `std::string memo` parameter.
5, via a crafted SVG file. NOTE: Vendor states that as outlined in Ghost's security documentation
4, via a crafted PHP file.
4, via unspecified vectors.
4, via a specially crafted page.
4, via local access.
4, via network access.
0, by specifying an absolute or relative path when invoking the affected DownloadDwg endpoint. An attack uses the path field to CaddemServiceJS/CaddemService.svc/rest/DownloadDwg.
3, by using UploadDwg to upload a crafted aspx file to the web root
2, via the schema parameter.
2, via the schema parameter.
2, via the rpath parameter.
4, via a crafted SVG file.
4, via a crafted file.
4, via a crafted file.
2, via the curTime parameter.
2, via the curTime parameter.
2, via the curTime parameter.
2, via the curTime parameter.
2, via the curTime parameter.
2, via the config.save_network_enabled parameter.
2, via the nextPage parameter.
2, via the webpage parameter.
2, via the webpage parameter.
2, via the webpage parameter.
4, via a project title.
4, via a crafted URL.
0, via deleting the configuration file.
4, via a crafted payload injected into the Product Title text field.
4, via a crafted PDF file.
4, via a crafted PHP file.
4, via a crafted payload injected into the Post Title text field.
4, via a crafted PHP file.
4, via a crafted PHP file.
4, via a crafted PHP file.
4, via a crafted PHP file.
0, via specially crafted SQL statements.
2, via specially crafted SQL statements.
2, via specially crafted SQL statements.
0, via specially crafted SQL statements.
0, via specially crafted SQL statements.
2, via specially crafted SQL statements.
4, via a crafted file.
1, via crafted UI interactions. (Chrome security severity: High)
2, via user interaction with a crafted URL.
4, via a crafted Phar file.
4, via a crafted payload injected into the album_name parameter.
1, via crafted UI interactions. (Chrome security severity: High)
0, by exploiting this feature leading to account takeover.
2, via the Product Image component.
4, via a crafted payload injected into the username text field.
4, via a crafted payload injected into the Phone text box.
4, via a crafted file uploaded to the web server.
0," via the """"s"""" parameter remotely."
2," via the """"s"""" parameter remotely."
4, via a crafted payload injected into the goodsName parameter.
4, via local access.
4, via unspecified vectors.
4, via local access.
4, via local access.
2, via the SD-WAN CLI
2, via the SSH interface. The patch and installation procedure for the firmware update is available from the responsible SICK customer contact person.
0, by invocating the password recovery mechanism method. This leads to an increase in their privileges on the system and thereby affecting the confidentiality integrity and availability of the system. An attacker can expect repeatable success by exploiting the vulnerability. The firmware versions <=1.10.1 allow to optionally disable device configuration over the network interfaces. Please make sure that you apply general security practices when operating the SIM4000. A fix is planned but not yet scheduled.
0, by invocating the password recovery mechanism method. This leads to an increase in their privileges on the system and thereby affecting the confidentiality integrity and availability of the system. An attacker can expect repeatable success by exploiting the vulnerability. The firmware versions <=1.7.0 allow to optionally disable device configuration over the network interfaces. Please make sure that you apply general security practices when operating the SIM2000ST. A fix is planned but not yet scheduled.
0, by invocating the password recovery mechanism method. This leads to an increase in their privileges on the system and thereby affecting the confidentiality integrity and availability of the system. An attacker can expect repeatable success by exploiting the vulnerability. The recommended solution is to update the firmware to a version >= 1.6.0 as soon as possible (available in SICK Support Portal).
