CVE-2022-39836, Connected Vehicle Systems Alliance (COVESA) dlt-daemon through 2.18.8,,,,,
CVE-2022-39837, Connected Vehicle Systems Alliance (COVESA) dlt-daemon through 2.18.8,,,,,
CVE-2022-3988, Frappe,,leads to cross site scripting,,,vulnerability was found in Frappe. It has been rated as problematic. Affected by this issue is some unknown functionality of the file frappe/templates/includes/navbar/navbar_search.html of the component Search. The manipulation of the argument q leads to cross site scripting. The attack may be launched remotely. The name of the patch is bfab7191543961c6cb77fe267063877c31b616ce. It is recommended to apply a patch to fix this issue. The identifier of this
CVE-2022-3992, SourceCodester Sanitization Management System,,leads to cross site scripting,,,vulnerability classified as problematic was found in SourceCodester Sanitization Management System. Affected by this
CVE-2022-39945, FortiMail 7.2.0,,,,,An improper access control vulnerability [CWE-284]
CVE-2022-39947, an os command ('os command injection') in Fortinet FortiADC version 7.0.0 through 7.0.2,,,,,A improper neutralization of special elements used
CVE-2022-39949, FortiEDR CollectorWindows 4.0.0 through 4.1,,,,,resource through its lifetime
CVE-2022-39950,put during web page generation vulnerability [CWE-79] exists in FortiManager and FortiAnalyzer 6.0.0 all versions,,,,,An improper neutralization of
CVE-2022-4011, Simple History Plugin,,leads to improper output neutralization for logs,,,vulnerability was found in Simple History Plugin. It has been rated as critical. This issue affects some unknown processing of the component Header Handler. The manipulation of the argument X-Forwarded-For leads to improper output neutralization for logs. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-213785 was assigned to this
CVE-2022-4012, Hospital Management Center,,leads to sql injection,,,vulnerability classified as critical has been found in Hospital Management Center. Affected is an unknown function of the file patient-info.php. The manipulation of the argument pt_id leads to sql injection. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used. VDB-213786 is the identifier assigned to this
CVE-2022-40127, Example Dags of Apache Airflow allows an attacker with UI access who can trigger DAGs,,,,,
CVE-2022-40129, the JavaScript engine of Foxit Software's PDF Reader,,,,,use-after-free
CVE-2022-4013, Hospital Management Center,,leads to cross-site request forgery,,,vulnerability classified as problematic was found in Hospital Management Center. Affected by this
CVE-2022-40138, Hermes bytecode generation,,,,,An integer conversion error
CVE-2022-40176, Desigo PXM30-1 (All versions < V02.20.126.11-41),,,,,
CVE-2022-40177, Desigo PXM30-1 (All versions < V02.20.126.11-41),,,,,
CVE-2022-40178, Desigo PXM30-1 (All versions < V02.20.126.11-41),,,,,
CVE-2022-40179, Desigo PXM30-1 (All versions < V02.20.126.11-41),,,,,
CVE-2022-40180, Desigo PXM30-1 (All versions < V02.20.126.11-41),,,,,
CVE-2022-40181, Desigo PXM30-1 (All versions < V02.20.126.11-41),,,,,
CVE-2022-40182, Desigo PXM30-1 (All versions < V02.20.126.11-41),,,,,
CVE-2022-40183, the URL handler of the VIDEOJET multi 4000 may lead to a reflected cross site scripting (XSS) in the web-based interface,An attacker ,lead to a reflected cross site scripting (XSS) in the web-based interface,,,
CVE-2022-40186, HashiCorp Vault and Vault Enterprise before 1.11.3,,,,,
CVE-2022-40204, all current versions of Digital Alert Systems DASDEC software via the Host Header in undisclosed pages after login.,,,,,cross-site scripting (XSS)
CVE-2022-40220,jection vulnerability exists in the httpd txt/restore.cgi functionality of Siretta QUARTZ-GOLD G5.0.1.5-210720-141020,An attacker ,lead to arbitrary command execution,,,QUARTZ-GOLD G5.0.1.5-210720-141020. A specially-crafted network request can lead to arbitrary command execution. An attacker can send an HTTP request to trigger this
CVE-2022-40222,jection vulnerability exists in the m2m DELETE_FILE cmd functionality of Siretta QUARTZ-GOLD G5.0.1.5-210720-141020,An attacker ,lead to arbitrary command execution,,,QUARTZ-GOLD G5.0.1.5-210720-141020. A specially-crafted network request can lead to arbitrary command execution. An attacker can send a network request to trigger this
CVE-2022-40224, the web server functionality of Moxa SDS-3008 Series Industrial Ethernet Switch 2.1,An attacker ,lead to denial of service,,,denial of service
CVE-2022-40226, SICAM P850 (All versions < V3.10),,,,,
CVE-2022-40227, SIMATIC HMI Comfort Panels (incl,,,,,
CVE-2022-40238, CERT software prior to version 1.50.5,An authenticated attacker ,lead to code execution on the server when the user's profile is accessed.,,,Remote Code Injection
CVE-2022-40246,fluence the subsequent boot stages,A potential attacker ,lead to the mitigations bypassing,,,A potential attacker can write one byte by arbitrary address at the time of the PEI phase (only during S3 resume boot mode) and
CVE-2022-40248,jection vulnerability exists in CERT/CC VINCE software prior to 1.50.4,An authenticated attacker ,,,,An HTML
CVE-2022-40257,jection vulnerability exists in CERT/CC VINCE software prior to 1.50.4,An authenticated attacker ,,,,An HTML
CVE-2022-40262,fluence the subsequent boot stages,A potential attacker ,lead to the mitigations bypassing,,,A potential attacker can execute an arbitrary code at the time of the PEI phase and
CVE-2022-40278, Samsung TizenRT through 3.0_GBM (and 3.1_PRE),,,,,
CVE-2022-40279, Samsung TizenRT through 3.0_GBM (and 3.1_PRE),,,,,
CVE-2022-40280, Samsung TizenRT through 3.0_GBM (and 3.1_PRE),,,,,
CVE-2022-40281, Samsung TizenRT through 3.0_GBM (and 3.1_PRE),,,,,
CVE-2022-40284, NTFS-3G before 2022.10.3,A local attacker ,cause code execution,,,buffer overflow
CVE-2022-40303, libxml2 before 2.10.3,,,,,
CVE-2022-40304, libxml2 before 2.10.3,,,,,
CVE-2022-40307, the Linux kernel through 5.19.8,,,,,
CVE-2022-40315,"jection risk was identified in the """"browse list of users"""" site administration page.",,,,,A limited SQL
CVE-2022-40358, AjaXplorer 4.2.3,,,,,
CVE-2022-40363, the component nfc_device_load_mifare_ul_data of Flipper Devices Inc.,,,,,buffer overflow
CVE-2022-4037, GitLab CE/EE affecting all versions before 15.5.7,,,,,
CVE-2022-40439, AP4_StdcFileByteStream::Create in mp42ts in Bento4 v1.6.0-639,,,,,An memory leak issue was discovered
CVE-2022-40476, fs/io_uring.c in the Linux kernel before 5.15.62,A local user ,,,,A null pointer dereference issue was discovered
CVE-2022-4051, Hostel Searching Project and classified as critical,,leads to sql injection,,,vulnerability has been found in Hostel Searching Project and classified as critical. This
CVE-2022-4052, Student Attendance Management System and classified as critical,,leads to sql injection,,,vulnerability was found in Student Attendance Management System and classified as critical. This issue affects some unknown processing of the file /Admin/createClass.php. The manipulation of the argument Id leads to sql injection. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-213845 was assigned to this
CVE-2022-4053, Student Attendance Management System,,leads to cross site scripting,,,vulnerability was found in Student Attendance Management System. It has been classified as problematic. Affected is an unknown function of the file createClass.php. The manipulation of the argument className leads to cross site scripting. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used. VDB-213846 is the identifier assigned to this
CVE-2022-4054, GitLab affecting all versions starting from 9.3 before 15.4.6,,,,,
CVE-2022-40603, the CGI program of Zyxel ZyWALL/USG series firmware versions 4.30 through 4.72,,,,,cross-site scripting (XSS)
CVE-2022-4062,terface of the EcoStruxure Power Commission application,,cause unauthorized access to certain software functions when an attacker gets access to localhost interface of the EcoStruxure Power Commission application,,,CWE-285: Improper Authorization
CVE-2022-40626,side the backurl parameter and send it to other authenticated users in order to,,,, create a fake account with predefined login,An unauthenticated user can create a link with reflected Javascript code
CVE-2022-40631, SCALANCE X200-4P IRT (All versions < V5.5.0),,,,,
CVE-2022-4064, Dalli,,leads to injection,,,vulnerability was found in Dalli. It has been classified as problematic. Affected is the function self.meta_set of the file lib/dalli/protocol/meta/request_formatter.rb of the component Meta Protocol Handler. The manipulation leads to injection. The exploit has been disclosed to the public and may be used. The name of the patch is 48d594dae55934476fec61789e7a7c3700e0f50d. It is recommended to apply a patch to fix this issue. VDB-214026 is the identifier assigned to this
CVE-2022-4065, cbeust testng,,leads to path traversal,,,vulnerability was found in cbeust testng. It has been declared as critical. Affected by this
CVE-2022-4066, davidmoreno onion,,leads to allocation of resources,,,vulnerability was found in davidmoreno onion. It has been rated as problematic. Affected by this issue is the function onion_response_flush of the file src/onion/response.c of the component Log Handler. The manipulation leads to allocation of resources. The name of the patch is de8ea938342b36c28024fd8393ebc27b8442a161. It is recommended to apply a patch to fix this issue. The identifier of this
CVE-2022-40680,put during web page generation ('cross-site scripting') in Fortinet FortiOS 6.0.7 - 6.0.15,,,,,A improper neutralization of
CVE-2022-40684, Fortinet FortiOS version 7.2.0 through 7.2.1 and 7.0.0 through 7.0.6,,,,,An authentication bypass using an alternate path or channel [CWE-288]
CVE-2022-40691, the web application functionality of Moxa SDS-3008 Series Industrial Ethernet Switch 2.1,An attacker ,lead to a disclosure of sensitive information,,,SDS-3008 Series Industrial Ethernet Switch 2.1. A specially-crafted HTTP request can lead to a disclosure of sensitive information. An attacker can send an HTTP request to trigger this
CVE-2022-40693, the web application functionality of Moxa SDS-3008 Series Industrial Ethernet Switch 2.1,An attacker ,lead to a disclosure of sensitive information,,,cleartext transmission
CVE-2022-40701, the httpd delfile.cgi functionality of Siretta QUARTZ-GOLD G5.0.1.5-210720-141020,An attacker ,lead to arbitrary file deletion,,,directory traversal
CVE-2022-40704, phoromatic_r_add_test_details.php in phoronix-test-suite.,,,,,XSS
CVE-2022-40712, NOKIA 1350OMS R14.2,,,,,
CVE-2022-40713, NOKIA 1350OMS R14.2,,,,,
CVE-2022-40714, NOKIA 1350OMS R14.2,,,,,
CVE-2022-40715, NOKIA 1350OMS R14.2,,,,,1350OMS R14.2. An Absolute Path Traversal
CVE-2022-40736, Bento4 1.6.0-639,,,,,
CVE-2022-40737, Bento4 through 1.6.0-639,,,,,
CVE-2022-40738, Bento4 through 1.6.0-639,,,,,
CVE-2022-40774, Bento4 through 1.6.0-639,,,,,
CVE-2022-40775, Bento4 through 1.6.0-639,,,,,
CVE-2022-4087, iPXE,,leads to information exposure through discrepancy,,,vulnerability was found in iPXE. It has been declared as problematic. This
CVE-2022-40872,jection vulnerability issue was discovered in Sourcecodester Simple E-Learning System 1.0.,,,,,An SQL
CVE-2022-4088, rickxy Stock Management System and classified as critical,,leads to sql injection,,,vulnerability was found in rickxy Stock Management System and classified as critical. Affected by this issue is some unknown functionality of the file /pages/processlogin.php. The manipulation of the argument user/password leads to sql injection. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. VDB-214322 is the identifier assigned to this
